year,month,season,date,river,site,month-site,category,name,latin name,biomass,amount,total_biomass,total_biomass_mgL,density_individualL
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,22,0.44,0.04,20000
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Cyanobacteria,水华微囊藻,Microcystis flos-aquae (Wittr.) Kirchn. ,0.0005,4,0.002,0.000181818,3636.4
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Chlorophyta,针形纤维藻,Ankistrodesmus acicularis (A.Br.) Korsch.,0.002,1,0.002,0.000181818,909.1
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,13,0.0026,0.000236364,11818.2
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,8,0.016,0.001454545,7272.7
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Chlorophyta,爪哇栅藻,Scenedesmus javaensis Chodat,0.0005,1,0.0005,4.55E-05,909.1
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Chlorophyta,螺旋弓形藻,Schroederia spiralis (Printz.) korsch,0.005,1,0.005,0.000454545,909.1
2021,May,spring,12/05/2021,PX,PX4,5-PX-4,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,5,0.0085,0.000772727,4545.5
2021,May,spring,12/05/2021,PX,PX4,5-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,109,54.5,4.954545455,99090.9
2021,May,spring,12/05/2021,PX,PX4,5-PX-4,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,3482,5.223,0.474818182,3165454.5
2021,May,spring,12/05/2021,PX,PX4,5-PX-4,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,276,5.52,0.501818182,250909.1
2021,May,spring,12/05/2021,PX,PX4,5-PX-4,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,23,0.046,0.004181818,20909.1
2021,May,spring,12/05/2021,PX,PX4,5-PX-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,3,0.0006,5.45E-05,2727.3
2021,May,spring,12/05/2021,PX,PX4,5-PX-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,1,0.02,0.001818182,909.1
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Diatoms,颗粒直链藻,Melosira granulata,0.007,7,0.049,0.004454545,6363.6
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Diatoms,最小舟形藻,Navicula minima Grun.,0.015,1,0.015,0.001363636,909.1
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,47,23.5,2.136363636,42727.3
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,3450,5.175,0.470454545,3136363.6
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,346,6.92,0.629090909,314545.5
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,5,0.001,9.09E-05,4545.5
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,7,0.014,0.001272727,6363.6
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Chlorophyta,湖生四胞藻,Tetraspora lacustris Emm,0.00075,1,0.00075,6.82E-05,909.1
2021,May,spring,12/05/2021,PX,PX5,5-PX-5,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.005454545,909.1
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,7,0.014,0.001272727,6363.6
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Diatoms,最小舟形藻,Navicula minima Grun.,0.015,1,0.015,0.001363636,909.1
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Diatoms,普通等片藻,Diatoma vulgure Borg.,0.03,1,0.03,0.002727273,909.1
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.001363636,909.1
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Diatoms,小环藻,Cyclotella,0.003,2,0.006,0.000545455,1818.2
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Diatoms,变异直链藻,Melosira varians Ag.,0.006,10,0.06,0.005454545,9090.9
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,1,0.0017,0.000154545,909.1
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,19,9.5,0.863636364,17272.7
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,221,0.3315,0.030136364,200909.1
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,5,0.001,9.09E-05,4545.5
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,4,0.008,0.000727273,3636.4
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,4,0.002,0.000181818,3636.4
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Chlorophyta,四尾栅藻,Scenedesmus quadricauda （Turp）Bréb ,0.0005,2,0.001,9.09E-05,1818.2
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Chlorophyta,小新月藻,Closterium venus Kutz,0.08,3,0.24,0.021818182,2727.3
2021,May,spring,12/05/2021,PX,PX6,5-PX-6,Chlorophyta,美丽鼓藻,Cosmarium formosulum Hoff.,0.005,1,0.005,0.000454545,909.1
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.000181818,909.1
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,1,0.01,0.000909091,909.1
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,841,420.5,38.22727273,764545.5
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,2238,3.357,0.305181818,2034545.5
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,142,2.84,0.258181818,129090.9
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Cyanobacteria,普通念珠藻,Nostoc communes vauch.,0.02,24,0.48,0.043636364,21818.2
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,7,0.14,0.012727273,6363.6
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,1,0.001,9.09E-05,909.1
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Cryptophyta,卵形隐藻,Cryptomonas ovata Ehr,0.02,1,0.02,0.001818182,909.1
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Chlorophyta,湖生四胞藻,Tetraspora lacustris Emm,0.00075,1,0.00075,6.82E-05,909.1
2021,May,spring,13/05/2021,PX,PX4,5-PX-4,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,1,0.04,0.003636364,909.1
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,2,0.0034,0.000309091,1818.2
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.000181818,909.1
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,782,391,35.54545455,710909.1
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,2794,4.191,0.381,2540000
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,125,2.5,0.227272727,113636.4
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,1,0.02,0.001818182,909.1
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Chlorophyta,螺旋弓形藻,Schroederia spiralis (Printz.) korsch,0.005,1,0.005,0.000454545,909.1
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,2,0.0004,3.64E-05,1818.2
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Chlorophyta,小新月藻,Closterium venus Kutz,0.08,1,0.08,0.007272727,909.1
2021,May,spring,13/05/2021,PX,PX5,5-PX-5,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,1,0.04,0.003636364,909.1
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,1,0.0017,0.000154545,909.1
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,3,0.006,0.000545455,2727.3
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Diatoms,小环藻,Cyclotella,0.003,1,0.003,0.000272727,909.1
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,1,0.015,0.001363636,909.1
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Diatoms,变异直链藻,Melosira varians Ag.,0.006,3,0.018,0.001636364,2727.3
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,83,41.5,3.772727273,75454.5
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,546,0.819,0.074454545,496363.6
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Chlorophyta,螺旋弓形藻,Schroederia spiralis (Printz.) korsch,0.005,1,0.005,0.000454545,909.1
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,6,0.0012,0.000109091,5454.5
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,23,0.046,0.004181818,20909.1
2021,May,spring,13/05/2021,PX,PX6,5-PX-6,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,1,0.0005,4.55E-05,909.1
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,1,0.0017,0.000154545,909.1
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,2,0.004,0.000363636,1818.2
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,2,0.03,0.002727273,1818.2
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,尖布纹藻,Gyrosigma acuminatum (Kütz.) Rabenhorst,0.05,1,0.05,0.004545455,909.1
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,线形菱形藻,Nitzschia linearis W. Smith,0.01,1,0.01,0.000909091,909.1
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,3,0.18,0.016363636,2727.3
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,1,0.01,0.000909091,909.1
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.001363636,909.1
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,2,0.016,0.001454545,1818.2
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Diatoms,双头针杆藻,Synedra amphicephala Kützing,0.005,1,0.005,0.000454545,909.1
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,642,321,29.18181818,583636.4
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Dinophyta,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,219,4.38,0.398181818,199090.9
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,1829,2.7435,0.249409091,1662727.3
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Chlorophyta,湖生四胞藻,Tetraspora lacustris Emm,0.00075,2,0.0015,0.000136364,1818.2
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,3,0.0006,5.45E-05,2727.3
2021,May,spring,14/05/2021,PX,PX4,5-PX-4,Chlorophyta,爪哇栅藻,Scenedesmus javaensis Chodat,0.0005,1,0.0005,4.55E-05,909.1
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Diatoms,颗粒直链藻,Melosira granulata,0.007,21,0.147,0.013363636,19090.9
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,2,0.02,0.001818182,1818.2
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Diatoms,广缘小环藻,Cyclotella bodonica Eulenst.,0.007,3,0.021,0.001909091,2727.3
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,3,0.18,0.016363636,2727.3
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,2,0.01,0.000909091,1818.2
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,2,0.004,0.000363636,1818.2
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,4,0.032,0.002909091,3636.4
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Diatoms,绿羽纹藻,Pinnularia viridis Her,0.42,1,0.42,0.038181818,909.1
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,385,192.5,17.5,350000
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,1,0.02,0.001818182,909.1
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,2824,4.236,0.385090909,2567272.7
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,106,2.12,0.192727273,96363.6
2021,May,spring,14/05/2021,PX,PX5,5-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,3,0.0006,5.45E-05,2727.3
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,1,0.005,0.000454545,909.1
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,2,0.0034,0.000309091,1818.2
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Diatoms,变异直链藻,Melosira varians Ag.,0.006,1,0.006,0.000545455,909.1
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Diatoms,橄榄形异极藻,Gomphonema olovaceum (Lyngbye) Kütz.,0.005,2,0.01,0.000909091,1818.2
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Diatoms,最小舟形藻,Navicula minima Grun.,0.015,1,0.015,0.001363636,909.1
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,1,0.015,0.001363636,909.1
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.001363636,909.1
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Diatoms,卵圆双眉藻,Amphora ovalis  Kütz.,0.005,1,0.005,0.000454545,909.1
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,85,42.5,3.863636364,77272.7
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,30,0.6,0.054545455,27272.7
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,884,1.326,0.120545455,803636.4
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,9,0.0018,0.000163636,8181.8
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Chlorophyta,网状空星藻,Coelastrum eticulatum,0.003,1,0.003,0.000272727,909.1
2021,May,spring,14/05/2021,PX,PX6,5-PX-6,Chlorophyta,单角盘星藻,Pediastrum simplex (Mey.) Lemm.,0.002,1,0.002,0.000181818,909.1
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,1,0.015,0.001363636,909.1
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,4,0.24,0.021818182,3636.4
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,2,0.08,0.007272727,1818.2
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Diatoms,最小舟形藻,Navicula minima Grun.,0.015,2,0.03,0.002727273,1818.2
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Diatoms,尖布纹藻,Gyrosigma acuminatum (Kütz.) Rabenhorst,0.05,1,0.05,0.004545455,909.1
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Diatoms,广缘小环藻,Cyclotella bodonica Eulenst.,0.007,3,0.021,0.001909091,2727.3
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Diatoms,瞳孔舟形藻,Navicula pupula Kütz.,0.02,1,0.02,0.001818182,909.1
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,1,0.0017,0.000154545,909.1
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1049,524.5,47.68181818,953636.4
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,210,4.2,0.381818182,190909.1
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,2332,3.498,0.318,2120000
2021,May,spring,16/05/2021,PX,PX4,5-PX-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,3,0.0006,5.45E-05,2727.3
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,5,0.01,0.000909091,4545.5
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Diatoms,小环藻,Cyclotella,0.003,2,0.006,0.000545455,1818.2
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,2,0.01,0.000909091,1818.2
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Diatoms,变异直链藻,Melosira varians Ag.,0.006,8,0.048,0.004363636,7272.7
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Diatoms,颗粒直链藻,Melosira granulata,0.007,4,0.028,0.002545455,3636.4
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Diatoms,膨胀桥弯藻,Cymbella tumida (Breb.) Van Heurck,0.02,1,0.02,0.001818182,909.1
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.001363636,909.1
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Diatoms,细小桥弯藻,Cymbella gracilis,0.001,1,0.001,9.09E-05,909.1
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,150,75,6.818181818,136363.6
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,27,0.54,0.049090909,24545.5
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,449,0.6735,0.061227273,408181.8
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Chlorophyta,四尾栅藻,Scenedesmus quadricauda （Turp）Bréb ,0.0005,1,0.0005,4.55E-05,909.1
2021,May,spring,16/05/2021,PX,PX5,5-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,5,0.001,9.09E-05,4545.5
2021,May,spring,16/05/2021,PX,PX6,5-PX-6,Diatoms,变异直链藻,Melosira varians Ag.,0.006,19,0.114,0.010363636,17272.7
2021,May,spring,16/05/2021,PX,PX6,5-PX-6,Diatoms,小环藻,Cyclotella,0.003,1,0.003,0.000272727,909.1
2021,May,spring,16/05/2021,PX,PX6,5-PX-6,Diatoms,尖布纹藻,Gyrosigma acuminatum (Kütz.) Rabenhorst,0.05,1,0.05,0.004545455,909.1
2021,May,spring,16/05/2021,PX,PX6,5-PX-6,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,4,0.008,0.000727273,3636.4
2021,May,spring,16/05/2021,PX,PX6,5-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,5,2.5,0.227272727,4545.5
2021,May,spring,16/05/2021,PX,PX6,5-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,31,0.0465,0.004227273,28181.8
2021,May,spring,16/05/2021,PX,PX6,5-PX-6,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,1,0.0005,4.55E-05,909.1
2021,March,winter,NA,MD,MD2,3-MD-2,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,5,0.01,0.0005,2272.7273
2021,March,winter,NA,MD,MD2,3-MD-2,Diatoms,变异直链藻,Melosira varians Ag.,0.006,178,1.068,0.0485,80909.0909
2021,March,winter,NA,MD,MD2,3-MD-2,Diatoms,短小曲壳藻,Achnanthes exigua,0.01,1,0.01,0.0005,454.5455
2021,March,winter,NA,MD,MD2,3-MD-2,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,4,0.04,0.0018,1818.1818
2021,March,winter,NA,MD,MD2,3-MD-2,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,3,0.18,0.0082,1363.6364
2021,March,winter,NA,MD,MD2,3-MD-2,Diatoms,中间异极藻,Gomphonema intricatum Kütz.,0.005,1,0.005,0.0002,454.5455
2021,March,winter,NA,MD,MD2,3-MD-2,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,1,0.01,0.0005,454.5455
2021,March,winter,NA,MD,MD2,3-MD-2,Cyanophyta,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,25,0.0375,0.0017,11363.6364
2021,March,winter,NA,MD,MD2,3-MD-2,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,1,0.002,0.0001,454.5455
2021,March,winter,NA,MD,MD2,3-MD-2,Chlorophyta,网状空星藻,Coelastrum eticulatum,0.003,16,0.048,0.0022,7272.7273
2021,March,winter,NA,MD,MD2,3-MD-2,Chlorophyta,球衣藻,Chlamydomonas globosa Snow,0.01,1,0.01,0.0005,454.5455
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,变异直链藻,Melosira varians Ag.,0.006,202,1.212,0.1102,183636.3636
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,1,0.01,0.0009,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,1,0.0017,0.0002,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,1,0.005,0.0005,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,短小舟形藻,Navicula exigua (Greg.) O.Müll.,0.015,1,0.015,0.0014,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.0014,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,膨胀桥弯藻,Cymbella tumida (Breb.) Van Heurck,0.02,1,0.02,0.0018,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,1,0.06,0.0055,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,卵圆双眉藻,Amphora ovalis  Kütz.,0.005,1,0.005,0.0005,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,1,0.01,0.0009,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Cyanophyta,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,9,0.0135,0.0012,8181.8182
2021,March,winter,NA,MD,MD3,3-MD-3,Chlorophyta,小新月藻,Closterium venus Kutz,0.08,1,0.08,0.0073,909.0909
2021,March,winter,NA,MD,MD3,3-MD-3,Chlorophyta,小空星藻,Coelastrum microporum Nägeli,0.003,4,0.012,0.0011,3636.3636
2021,March,winter,NA,MD,MD4,3-MD-4,Diatoms,偏肿桥弯藻,Cymbella ventricosa Kütz.,0.001,1,0.001,9.09E-05,909.0909
